,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,unnamed:_0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
5814,0,1,1,0,2,1,2011,2,5,5814,15487.44072,69161,129,24,50,0,2,441.138769
5815,0,1,1,0,0,2,2011,1,2,5815,6395.351807,72667,80,2,58,0,9,383.228397
5816,0,0,0,1,5,1,2011,2,11,5816,8639.088723,62082,72,15,57,0,2,91.036967
5817,0,1,0,0,2,1,2011,1,4,5817,9806.215757,0,87,15,26,0,2,626.4
5818,0,2,1,0,2,1,2011,2,26,5818,12472.1199,36551,107,12,25,0,2,53.837271
5819,0,0,1,0,1,1,2011,1,10,5819,5794.565797,70524,73,18,5,0,4,350.4
5820,0,0,0,1,5,1,2011,1,14,5820,2619.027206,60477,65,12,38,0,1,139.841411
5821,1,1,0,0,1,2,2011,2,24,5821,3731.504584,0,96,31,34,0,1,460.8
5822,0,0,0,0,2,2,2011,2,4,5822,5421.018201,40376,69,16,46,0,8,427.874055
5823,1,1,2,0,1,1,2011,1,9,5823,6521.368813,72608,82,26,19,3,8,393.6
5824,1,2,0,0,1,1,2011,1,31,5824,41787.90343,46587,119,34,74,2,2,571.2
5825,0,0,0,0,2,0,2011,1,30,5825,9613.613215,34398,61,10,18,1,2,292.8
5826,0,0,1,0,1,1,2011,2,28,5826,4766.645359,70432,61,16,49,3,4,6.422285
5827,0,2,4,0,2,1,2011,1,1,5827,23984.62144,79655,296,12,17,0,9,498.159874
5828,0,1,2,0,2,1,2011,2,23,5828,7292.913911,0,98,3,70,0,8,470.4
5829,0,1,1,0,2,0,2011,2,25,5829,21255.49606,73457,133,0,29,1,2,198.115298
5830,0,1,2,0,2,1,2011,2,3,5830,5357.75893,0,82,7,77,0,7,393.6
5831,0,0,1,0,2,1,2011,1,19,5831,5192.355227,23059,66,22,55,0,3,372.430947
5832,0,0,1,0,1,0,2011,2,6,5832,7116.549068,0,66,5,46,0,2,316.8
5833,1,2,1,0,2,1,2011,1,24,5833,11009.13049,51643,283,16,43,0,1,1358.4
5834,0,0,0,0,1,1,2011,2,14,5834,4328.373176,72531,109,35,20,1,1,523.2
5835,0,0,2,0,2,1,2011,2,23,5835,9419.883665,87840,118,22,42,1,3,161.590594
5836,0,0,0,0,1,1,2011,1,28,5836,2592.928283,57563,66,7,61,0,1,316.8
5837,0,0,1,0,0,2,2011,1,17,5837,2554.189234,0,72,16,48,2,1,345.6
5838,1,1,4,0,2,1,2011,2,1,5838,3528.044252,31278,92,24,95,4,1,441.6
5839,0,0,2,0,2,1,2011,1,17,5839,5340.810309,0,72,1,73,0,6,345.6
5840,0,0,0,0,1,1,2011,2,4,5840,2449.31771,47122,62,6,77,0,1,297.6
5841,0,1,0,0,1,1,2011,2,7,5841,5666.465804,0,77,17,54,0,9,534.228036
5842,0,0,0,1,3,1,2011,2,16,5842,5272.703428,60260,66,14,84,0,3,328.366827
5843,0,1,2,0,1,1,2011,2,10,5843,8672.814261,0,125,8,61,0,3,600.0
5844,0,0,0,0,2,1,2011,2,23,5844,7679.677721,12677,101,21,18,0,9,500.633484
5845,0,1,0,1,5,0,2011,1,4,5845,2999.338779,28564,76,17,44,0,1,364.8
5846,0,1,1,0,1,1,2011,1,31,5846,3834.735196,41341,99,4,64,0,1,240.24432
5847,0,1,2,0,1,0,2011,1,17,5847,33053.26869,44246,122,1,18,3,2,585.6
5848,0,0,3,0,2,0,2011,1,28,5848,5175.28934,0,71,0,26,0,9,340.8
5849,0,1,0,0,0,2,2011,1,25,5849,7950.570995,70610,99,2,11,0,3,240.977382
5850,0,1,0,0,0,1,2011,2,12,5850,9935.165983,34831,124,4,34,0,3,595.2
5851,0,1,1,0,1,1,2011,2,10,5851,7861.798596,30374,99,1,50,0,9,304.537298
5852,1,0,2,0,2,1,2011,2,5,5852,8092.87696,50825,102,3,46,0,3,369.614729
5853,0,0,3,0,1,1,2011,1,31,5853,5539.349243,80727,68,15,43,0,4,98.71658
5854,0,1,1,0,1,1,2011,1,6,5854,9628.702696,71269,80,28,85,0,2,350.689559
5855,0,0,0,0,0,0,2011,2,6,5855,5827.483965,45794,74,3,38,0,5,449.63005
5856,0,0,0,1,4,1,2011,1,4,5856,4807.846463,99874,119,7,42,0,1,307.639408
5857,1,0,1,0,1,1,2011,2,14,5857,2582.408525,76731,64,2,68,0,1,201.455005
5858,0,0,3,1,5,2,2011,1,6,5858,4475.161898,73019,112,21,40,0,1,537.6
5859,0,0,3,0,0,1,2011,2,24,5859,2399.045522,19112,62,30,32,0,1,259.006614
5860,1,1,2,1,3,0,2011,1,14,5860,7840.165778,58414,210,7,24,2,1,1008.0
5861,0,0,1,0,2,0,2011,1,8,5861,2378.090679,0,70,35,74,0,1,734.072654
5862,1,1,0,0,0,0,2011,1,5,5862,3919.366722,66676,97,0,40,0,1,558.099357
5863,0,0,2,0,2,1,2011,1,6,5863,8274.145703,69011,70,3,52,0,2,336.0
5864,0,1,1,0,1,1,2011,2,26,5864,9538.770856,0,85,7,6,0,2,58.714775
5865,0,0,1,0,2,1,2011,2,21,5865,5331.823882,0,71,31,70,0,3,340.8
5866,0,1,1,1,5,1,2011,2,4,5866,4531.675269,0,126,19,39,0,1,907.2
5867,0,0,0,0,1,1,2011,1,22,5867,3834.210713,0,112,13,13,0,1,806.4
5868,0,0,3,0,1,1,2011,2,23,5868,2726.797356,31385,69,31,5,0,1,68.193193
5869,0,0,2,0,0,1,2011,1,23,5869,8238.45802,68261,102,11,81,0,4,84.097896
5870,0,0,0,1,5,2,2011,2,20,5870,4758.470236,92324,119,5,46,2,1,603.110961
5871,0,1,1,0,0,1,2011,2,2,5871,8818.051498,0,136,31,75,4,3,1237.257917
5872,0,1,3,0,1,1,2011,2,26,5872,24278.10167,20983,97,10,52,1,2,451.751555
5873,0,0,1,1,4,1,2011,1,11,5873,5595.761077,68004,72,6,14,0,3,416.344082
5874,0,0,0,0,0,2,2011,2,28,5874,2682.704812,63471,67,0,71,0,1,387.71779
5875,0,1,1,0,2,1,2011,1,5,5875,3033.407812,27369,77,13,40,0,1,331.94306
5876,0,0,0,0,2,1,2011,1,30,5876,4862.908979,36839,61,22,93,0,3,152.496995
5877,0,0,1,0,0,1,2011,1,31,5877,2128.621329,0,65,19,54,2,1,312.0
5878,0,2,0,0,2,1,2011,2,1,5878,12655.52878,26149,157,2,17,0,7,753.6
5879,0,2,0,1,5,1,2011,2,20,5879,8556.58016,52440,109,27,58,0,3,371.206205
5880,0,2,2,0,2,1,2011,2,21,5880,12880.74907,24571,109,21,22,0,2,523.2
5881,0,1,0,2,8,1,2011,1,17,5881,3049.837544,0,90,14,36,0,1,432.0
5882,1,1,3,0,2,1,2011,1,16,5882,3237.996209,60244,83,3,72,3,1,326.281835
5883,0,0,2,0,2,1,2011,2,8,5883,5248.978048,0,72,0,45,0,4,216.700125
5884,1,2,1,0,2,1,2011,1,24,5884,11009.13049,51643,283,16,43,0,1,1358.4
5885,0,1,0,0,2,0,2011,2,6,5885,14267.93156,17157,123,33,15,0,2,770.746666
5886,1,0,0,0,2,1,2011,2,21,5886,5325.724541,0,73,17,44,0,7,496.474767
5887,0,1,0,0,1,0,2011,1,20,5887,3034.771777,17308,82,10,86,0,1,874.324338
5888,0,0,2,0,0,1,2011,1,23,5888,8329.039004,0,118,18,9,0,3,849.6
5889,1,0,2,0,0,1,2011,2,25,5889,2616.613903,72302,66,6,27,0,1,316.8
5890,1,0,3,0,2,1,2011,1,14,5890,2574.020376,34990,65,23,73,0,1,42.689135
5891,0,2,2,0,2,1,2011,1,20,5891,4004.5513,0,107,21,65,0,1,513.6
5892,0,1,1,0,2,1,2011,1,20,5892,6051.799036,0,87,23,73,1,5,626.4
5893,0,1,1,0,1,2,2011,1,21,5893,2839.013244,0,81,22,26,0,1,388.8
5894,0,0,2,0,0,1,2011,1,23,5894,1994.774936,0,61,18,96,0,1,393.215919
5895,0,0,2,0,0,1,2011,1,18,5895,11944.40399,33760,102,24,11,0,2,123.491865
5896,0,1,3,0,2,1,2011,1,19,5896,6466.304259,0,90,3,76,0,7,144.776935
5897,0,1,0,1,3,1,2011,2,26,5897,6746.434272,70328,84,11,32,0,6,293.227028
5898,0,1,1,2,7,1,2011,2,28,5898,3561.035706,0,99,35,15,0,1,712.8
5899,0,0,1,1,3,1,2011,2,5,5899,20774.02463,0,63,21,40,0,2,243.208647
5900,1,1,1,1,4,0,2011,1,28,5900,3939.00637,60021,99,12,28,0,1,882.871945
5901,0,1,1,0,1,0,2011,1,23,5901,8915.172898,31991,81,15,22,3,2,548.321886
5902,0,0,1,0,2,0,2011,2,16,5902,8084.325058,20169,112,35,81,1,3,537.6
5903,0,0,2,0,1,2,2011,2,9,5903,4502.980016,0,64,29,72,0,6,307.2
5904,0,0,0,1,5,1,2011,1,23,5904,4877.954567,20178,69,26,52,2,6,331.2
5905,0,2,0,1,5,1,2011,1,23,5905,8294.968932,78189,103,10,10,0,5,99.143241
5906,0,1,0,0,2,0,2011,2,4,5906,8485.385641,0,244,10,99,0,1,1756.8
5907,0,0,2,0,2,1,2011,1,16,5907,4740.202507,0,72,4,61,1,4,518.4
5908,1,0,0,0,0,1,2011,2,17,5908,8564.768226,95697,107,29,29,0,9,178.006524
5909,1,0,2,0,0,1,2011,1,31,5909,2393.915369,0,70,24,10,0,1,425.266308
5910,0,0,0,0,2,1,2011,1,6,5910,2458.746211,0,70,20,44,0,1,504.0
5911,0,0,0,0,2,1,2011,1,9,5911,19597.05706,64559,62,31,90,0,2,107.538749
5912,0,0,2,2,6,0,2011,2,11,5912,21892.93859,58149,61,5,90,0,2,292.8
5913,0,1,2,0,2,0,2011,1,18,5913,8728.456239,0,124,23,30,0,7,473.469932
5914,0,0,0,1,4,1,2011,2,19,5914,2386.201293,70911,63,20,13,3,1,302.4
5915,0,0,0,1,5,1,2011,2,27,5915,21892.3539,78337,62,2,88,2,2,36.285512
5916,0,0,4,1,3,0,2011,1,27,5916,2813.50617,50397,70,34,77,0,1,350.65008
5917,0,0,3,1,4,0,2011,2,15,5917,2996.889929,51199,74,19,52,0,1,355.2
5918,0,2,1,0,0,1,2011,1,25,5918,4063.331688,46928,102,31,15,1,1,631.402071
5919,0,0,3,1,5,1,2011,2,11,5919,8368.875358,23879,107,13,57,0,3,635.64283
5920,1,0,3,0,1,1,2011,1,16,5920,4626.801093,79487,114,20,87,0,1,547.2
5921,0,0,0,0,1,1,2011,2,2,5921,7516.786075,0,106,7,39,0,6,850.593038
5922,1,1,0,0,2,2,2011,1,15,5922,3644.833554,82477,90,1,69,0,1,432.0
5923,1,0,3,0,2,1,2011,1,20,5923,11981.98481,21514,62,0,59,0,2,257.248789
5924,0,0,0,0,2,1,2011,2,13,5924,2601.810999,57231,65,35,37,0,1,305.117221
5925,0,0,0,1,3,1,2011,2,28,5925,4654.954187,0,69,31,76,4,3,331.2
5926,0,1,1,0,2,0,2011,1,24,5926,3579.773094,84598,89,8,7,2,1,639.267653
5927,0,0,2,1,3,2,2011,1,1,5927,5388.023812,48895,68,16,27,0,7,325.009146
5928,0,1,0,0,2,0,2011,2,3,5928,3705.291862,84493,92,29,19,0,1,441.6
5929,0,0,1,0,1,1,2011,1,19,5929,8613.464001,37277,109,24,27,1,9,417.72438
5930,0,0,0,0,2,0,2011,1,9,5930,2703.266928,0,71,6,46,0,1,497.392925
5931,0,0,2,1,5,0,2011,2,3,5931,2511.697993,14906,66,31,0,0,1,421.632668
5932,0,0,4,0,1,1,2011,2,8,5932,24186.24342,14710,112,25,86,0,2,537.6
5933,0,1,1,1,4,1,2011,2,16,5933,15120.21281,20656,130,15,5,0,2,706.114237
5934,0,0,1,0,0,0,2011,2,6,5934,13379.81103,0,194,13,83,0,3,1396.8
5935,0,0,1,0,2,1,2011,2,7,5935,2308.692609,0,64,33,98,0,1,431.768752
5936,0,0,1,1,5,1,2011,1,12,5936,7319.575712,57777,61,21,11,1,2,273.879927
5937,0,0,1,0,2,1,2011,1,2,5937,26113.36,80409,74,28,72,0,2,262.984836
5938,1,0,0,2,8,1,2011,1,10,5938,5639.941974,73168,70,21,50,0,3,425.800112
5939,0,0,1,0,1,1,2011,2,25,5939,4715.285559,0,64,28,43,0,7,345.345026
5940,0,0,2,1,3,0,2011,1,15,5940,2742.797845,32437,69,25,96,0,1,331.2
5941,1,1,2,0,1,0,2011,1,28,5941,3808.122147,94903,94,3,38,0,1,451.2
5942,0,0,1,0,2,1,2011,1,20,5942,4692.048347,82534,118,15,56,0,1,4.23752
5943,0,1,1,0,0,1,2011,2,24,5943,4055.399126,0,121,2,18,0,1,1215.970113
5944,1,2,0,0,2,1,2011,1,31,5944,41787.90343,46587,119,34,74,2,2,571.2
5945,0,1,1,0,1,1,2011,1,31,5945,9800.33636,32245,124,4,58,0,8,257.502471
5946,0,0,1,0,2,1,2011,1,15,5946,12379.56803,39886,64,34,59,1,2,290.359207
5947,0,0,2,1,3,0,2011,2,8,5947,9705.30895,79157,61,25,45,0,2,117.781906
5948,0,0,1,0,1,1,2011,1,10,5948,4253.283113,0,62,13,8,0,5,446.4
5949,1,0,1,1,4,1,2011,1,7,5949,3567.503755,0,102,28,11,0,1,660.430456
5950,0,0,0,0,2,1,2011,1,23,5950,5153.91989,0,74,22,50,0,3,532.8
5951,0,2,2,1,5,0,2011,1,18,5951,7559.206998,0,119,33,58,1,3,964.51598
5952,0,0,2,2,8,1,2011,2,24,5952,4194.906755,0,64,0,60,3,4,759.285255
5953,0,0,1,0,2,1,2011,2,27,5953,2829.312319,25860,72,12,46,0,1,345.6
5954,0,1,3,0,2,0,2011,2,28,5954,3221.788294,77882,79,17,36,0,1,379.2
5955,1,1,4,0,2,1,2011,1,18,5955,10972.06778,24164,137,2,40,0,5,657.6
5956,0,0,2,0,2,1,2011,2,23,5956,2430.959055,0,70,29,30,0,1,341.329847
5957,0,1,0,0,1,0,2011,2,8,5957,3790.190029,66169,96,35,30,1,1,156.429591
5958,1,0,1,1,5,1,2011,1,21,5958,8838.085637,82664,114,24,10,3,9,133.425609
5959,0,0,4,0,1,1,2011,1,27,5959,20101.65141,23638,102,32,62,0,2,489.6
5960,0,1,1,0,2,0,2011,1,6,5960,6388.21126,26436,83,0,10,0,5,398.4
5961,0,1,2,0,1,1,2011,2,18,5961,2656.522604,0,78,23,93,1,1,374.4
5962,0,0,1,0,1,1,2011,2,25,5962,7714.60093,13154,102,0,42,0,4,489.6
5963,0,0,3,0,1,1,2011,1,24,5963,2704.537211,24173,70,16,96,0,1,181.468292
5964,0,0,0,1,5,1,2011,1,27,5964,2495.464753,26689,64,34,23,0,1,424.711758
5965,0,0,1,0,2,1,2011,2,20,5965,2498.35063,31357,63,2,88,0,1,2.016239
5966,0,0,2,0,2,2,2011,2,4,5966,5614.587986,40417,71,34,4,1,8,130.303439
5967,0,0,0,0,1,0,2011,2,23,5967,2089.337182,0,63,30,6,1,1,453.6
5968,0,0,0,0,2,1,2011,2,25,5968,5137.349322,93872,64,23,6,0,6,206.495442
5969,0,0,1,0,1,1,2011,2,7,5969,5394.913017,29853,69,8,36,0,6,76.586018
5970,0,1,2,1,3,1,2011,2,27,5970,7341.741414,88049,92,5,38,0,8,567.065802
5971,0,0,2,0,1,1,2011,1,21,5971,4791.081559,29111,63,3,65,0,5,302.4
5972,0,1,3,0,2,0,2011,2,4,5972,25169.18817,37282,79,1,49,0,2,222.508607
5973,0,0,2,0,2,1,2011,2,12,5973,2147.656911,0,62,32,45,0,1,297.6
5974,0,1,1,0,1,1,2011,2,10,5974,9902.392683,0,133,4,58,0,8,945.169882
5975,0,1,0,1,4,2,2011,1,25,5975,3157.742637,58248,80,17,1,0,1,134.371323
5976,0,1,0,2,7,2,2011,1,22,5976,6269.136365,0,89,25,39,1,7,942.277602
5977,0,1,2,0,1,0,2011,1,9,5977,10839.50749,26367,139,7,26,0,3,105.991559
5978,0,0,3,0,2,1,2011,2,10,5978,7675.871354,89586,63,28,40,1,2,302.4
5979,0,1,0,0,1,0,2011,1,19,5979,7035.974353,86642,87,14,12,0,9,234.057985
5980,0,1,0,1,5,2,2011,1,19,5980,3576.705025,24959,89,19,13,0,1,640.8
5981,0,1,1,0,0,1,2011,2,11,5981,10845.74473,27279,137,30,77,0,5,770.227699
5982,0,0,1,0,2,0,2011,2,23,5982,2656.99458,57117,67,6,29,0,1,321.6
5983,0,1,2,0,2,0,2011,1,23,5983,6883.665071,64600,86,22,30,0,3,168.28738
5984,0,0,2,0,2,0,2011,1,4,5984,20314.44095,42218,180,15,38,3,2,212.130344
5985,0,1,1,1,4,2,2011,1,11,5985,20120.56053,32869,85,4,49,0,2,117.467331
5986,0,0,3,0,1,1,2011,2,1,5986,2547.370551,26047,64,19,39,1,1,187.903224
5987,1,0,0,0,1,1,2011,1,14,5987,34611.37896,20090,109,10,59,0,2,523.2
5988,1,0,0,0,1,0,2011,2,3,5988,4254.620669,11904,61,34,11,2,3,292.8
5989,0,0,0,0,1,1,2011,2,11,5989,3659.18314,0,106,34,39,0,1,763.2
5990,0,0,1,0,2,0,2011,2,19,5990,2577.514741,49467,65,1,96,0,1,413.695258
5991,0,0,1,0,2,1,2011,2,2,5991,26243.85811,55705,113,8,58,0,2,149.90747
5992,0,2,1,1,4,2,2011,2,19,5992,27064.46339,83560,113,5,76,1,2,276.048405
5993,1,0,2,0,1,1,2011,2,5,5993,8092.87696,50825,102,3,46,0,3,369.614729
5994,0,0,4,0,1,0,2011,1,3,5994,2691.217074,82108,67,17,63,0,1,52.804096
5995,0,0,2,1,4,1,2011,1,23,5995,5218.343293,85721,65,12,45,0,5,312.0
5996,0,0,0,2,7,1,2011,1,1,5996,8267.848845,59597,69,6,59,0,2,222.791933
5997,1,1,0,1,5,1,2011,1,1,5997,5568.947534,0,79,21,53,1,7,407.440238
5998,0,0,0,1,4,0,2011,1,18,5998,2594.809242,0,73,8,34,0,1,350.4
5999,1,0,0,0,1,2,2011,1,2,5999,8646.504109,64125,108,3,44,0,3,369.818708
6000,0,0,0,0,2,0,2011,2,4,6000,2423.755534,22319,63,3,41,1,1,302.4
6001,0,0,2,0,1,1,2011,2,11,6001,2814.2088,94304,71,31,41,0,1,182.815897
6002,0,0,3,1,5,1,2011,2,23,6002,2506.263939,17193,66,4,3,0,1,316.8
6003,0,0,0,1,3,2,2011,2,20,6003,4424.579094,37800,112,0,77,0,1,662.715218
6004,0,2,2,0,1,1,2011,1,2,6004,9555.169159,96269,118,2,52,0,8,58.776508
6005,1,0,2,1,3,0,2011,1,21,6005,13869.92705,28432,118,1,59,0,2,612.300581
6006,0,0,0,0,1,0,2011,1,12,6006,8841.77038,0,118,12,45,0,3,566.4
6007,0,0,1,0,2,1,2011,1,30,6007,8836.030712,63909,112,24,50,0,8,206.911942
6008,1,0,1,0,2,1,2011,1,11,6008,33473.34946,33190,106,18,95,0,2,508.8
6009,0,0,2,0,2,0,2011,2,14,6009,5000.61936,43723,66,31,61,3,7,316.8
6010,1,0,0,1,5,1,2011,1,27,6010,16468.22079,0,63,4,52,0,2,685.12694
6011,0,0,0,0,1,1,2011,2,3,6011,9233.19066,42600,115,10,78,0,3,660.136987
6012,0,0,1,0,1,0,2011,1,21,6012,2448.811216,87802,63,2,43,5,1,173.899238
6013,0,1,0,0,1,1,2011,1,5,6013,18544.30271,34087,235,12,49,0,6,889.518521
6014,0,0,3,0,2,1,2011,2,14,6014,5229.986897,18129,69,21,56,0,5,364.695093
6015,0,2,2,0,2,1,2011,1,1,6015,41745.00646,45431,116,23,81,0,2,556.8
6016,0,0,1,0,2,1,2011,1,3,6016,7531.033623,0,71,10,44,0,2,511.2
6017,0,2,0,1,4,1,2011,2,7,6017,8024.508444,95191,101,6,15,0,3,316.111035
6018,0,1,3,0,0,1,2011,2,18,6018,16261.16768,41671,136,15,30,0,2,570.388228
6019,0,0,0,0,2,0,2011,2,7,6019,8022.686194,53231,101,23,26,0,3,484.8
6020,0,0,2,0,0,1,2011,1,2,6020,2640.316068,77299,66,11,71,0,1,151.872106
6021,0,0,0,0,2,1,2011,2,12,6021,5266.420543,93348,65,23,50,0,8,108.567965
6022,0,2,1,0,1,0,2011,2,15,6022,3362.670123,0,107,9,96,2,1,770.4
6023,0,1,0,1,5,1,2011,2,23,6023,2630.009217,0,78,14,23,1,1,374.4
6024,0,1,0,0,1,1,2011,2,15,6024,6486.111674,87210,81,3,26,0,9,353.592003
6025,0,0,2,0,0,0,2011,2,22,6025,18399.82784,0,73,33,8,0,2,525.6
6026,0,1,2,0,1,0,2011,1,20,6026,3921.018919,62445,98,19,12,1,1,681.167228
6027,0,1,0,1,5,0,2011,1,3,6027,9688.334578,20009,87,31,86,1,2,987.122788
6028,0,0,2,0,1,1,2011,2,16,6028,19668.86758,0,67,20,55,1,2,482.4
6029,0,0,0,1,4,1,2011,2,22,6029,5583.068307,57925,72,33,13,1,3,204.620759
6030,0,0,3,0,1,1,2011,1,30,6030,8935.03414,39910,112,16,4,0,5,561.499579
6031,0,1,1,0,0,1,2011,1,1,6031,3226.850118,83252,80,4,98,0,1,384.0
6032,0,0,2,0,0,1,2011,1,9,6032,7492.162376,31723,62,23,53,0,2,242.628654
6033,0,2,0,0,2,1,2011,1,15,6033,7890.597705,0,112,15,29,3,7,747.658769
6034,0,1,1,0,2,0,2011,2,15,6034,6639.328932,72661,83,17,21,1,4,398.4
6035,0,0,2,0,2,0,2011,1,17,6035,4328.864771,24711,62,15,11,0,6,362.989533
6036,0,0,0,1,5,1,2011,1,16,6036,6919.016085,0,69,5,85,1,2,40.401396
6037,0,0,1,0,1,1,2011,2,26,6037,1898.007675,0,67,15,91,3,1,413.606733
6038,0,2,1,0,2,1,2011,1,31,6038,9587.586583,84539,119,10,71,0,4,65.428481
6039,0,1,3,0,2,0,2011,2,4,6039,7689.700105,42677,96,5,20,0,3,1084.95655
6040,0,0,0,0,1,1,2011,1,30,6040,7897.015071,0,72,8,54,0,2,518.4
6041,0,1,0,0,0,1,2011,1,15,6041,24672.65531,0,76,8,77,0,2,364.8
6042,0,0,0,2,8,1,2011,1,15,6042,7484.383041,51692,186,12,28,0,1,892.8
6043,0,0,0,0,2,2,2011,1,31,6043,7282.967586,40858,184,10,62,0,1,883.2
6044,1,0,2,0,2,1,2011,1,28,6044,9816.528302,37256,62,15,7,0,2,128.969729
6045,0,0,1,0,0,1,2011,1,6,6045,5295.625697,0,74,19,71,0,3,532.8
6046,1,0,1,1,5,1,2011,1,7,6046,12741.84754,73054,106,34,36,1,2,419.365958
6047,0,0,1,0,1,2,2011,2,10,6047,7858.047444,20532,67,20,68,0,2,282.657499
6048,0,0,1,0,2,1,2011,2,6,6048,2397.536652,0,66,23,1,0,1,596.494439
6049,0,1,2,0,2,2,2011,2,17,6049,5980.846151,22946,76,18,72,0,8,377.350433
6050,0,0,1,0,2,2,2011,2,14,6050,2513.117202,22475,64,25,40,1,1,307.2
6051,0,0,0,0,2,1,2011,2,5,6051,9403.962744,79440,117,11,19,0,8,500.638118
6052,0,0,2,0,2,1,2011,2,20,6052,2618.80573,0,74,2,51,0,1,470.956628
6053,0,0,3,0,1,2,2011,1,1,6053,8139.996817,0,108,10,42,0,6,518.4
6054,0,0,0,0,0,1,2011,1,13,6054,5227.570224,70988,65,3,82,0,7,312.0
6055,0,0,0,2,6,1,2011,1,13,6055,2677.223462,56536,67,10,63,0,1,301.891189
6056,0,0,0,0,2,1,2011,1,3,6056,2685.738737,45754,69,34,88,0,1,333.189774
6057,0,0,0,0,2,1,2011,1,27,6057,5932.560456,48278,74,22,7,0,4,98.198664
6058,0,0,0,0,1,0,2011,1,9,6058,2335.878238,22087,61,29,3,2,1,292.8
6059,0,1,0,1,4,1,2011,1,7,6059,4811.184482,0,136,11,30,1,1,569.908338
6060,0,1,1,0,2,1,2011,2,10,6060,3386.532195,0,92,18,79,0,1,571.593637
6061,0,0,0,1,5,1,2011,1,6,6061,2311.211287,24400,62,13,25,0,1,297.6
6062,0,0,0,0,0,1,2011,2,18,6062,7635.422232,0,110,0,66,0,7,1138.687583
6063,0,0,2,0,1,1,2011,1,19,6063,2434.849287,0,66,30,34,0,1,167.073308
6064,0,1,0,0,2,1,2011,1,6,6064,3605.974564,13199,93,23,22,0,1,582.462008
6065,0,1,3,1,3,1,2011,1,15,6065,3337.980868,60607,83,2,82,0,1,379.583119
6066,0,0,4,0,2,1,2011,1,14,6066,12564.06775,0,68,15,52,0,2,326.4
6067,0,0,0,0,1,1,2011,1,2,6067,2454.355436,74624,62,16,71,1,1,297.6
6068,0,1,2,0,2,1,2011,2,3,6068,10722.0645,54311,90,20,41,0,2,385.572011
6069,0,0,1,0,2,0,2011,1,24,6069,5079.830406,0,68,6,95,0,5,326.4
6070,0,1,1,0,1,0,2011,1,9,6070,3829.278604,19240,99,25,69,0,1,475.2
6071,0,2,1,0,2,1,2011,2,10,6071,3697.04094,0,113,3,91,0,1,813.6
6072,0,0,2,0,0,1,2011,2,6,6072,14854.19552,37899,187,9,11,0,5,246.993145
6073,0,0,0,1,5,1,2011,2,27,6073,4938.21454,76283,61,9,99,0,6,292.8
6074,0,0,0,0,0,1,2011,1,13,6074,7536.070851,69674,62,14,18,1,2,297.6
6075,0,1,0,0,1,1,2011,1,2,6075,6243.141785,57734,78,2,64,0,3,374.4
6076,0,1,2,0,0,1,2011,1,6,6076,9983.128441,0,93,19,79,0,2,669.6
6077,0,2,2,0,0,1,2011,1,21,6077,12948.39854,30763,111,28,19,0,2,1072.532443
6078,0,0,1,0,2,0,2011,1,3,6078,2510.593651,0,70,25,30,0,1,522.41314
6079,0,0,1,0,2,0,2011,2,19,6079,5165.571852,0,72,6,66,0,5,518.4
6080,0,0,2,0,2,1,2011,1,28,6080,7413.422501,52130,62,17,54,0,2,124.463095
6081,0,0,0,0,2,2,2011,2,8,6081,3000.437822,77041,74,11,61,0,1,475.01424
6082,0,1,0,0,2,1,2011,1,3,6082,3188.53073,81081,79,20,25,0,1,224.888004
6083,0,1,1,0,1,0,2011,1,10,6083,5800.772699,0,78,16,93,0,6,374.4
6084,0,0,1,1,4,1,2011,2,2,6084,7398.873941,27383,188,33,25,0,1,902.4
6085,0,1,2,1,4,1,2011,1,30,6085,7269.338677,20407,95,33,6,2,8,36.97749
6086,0,0,1,0,2,1,2011,1,26,6086,5067.635525,61067,64,20,0,1,3,86.309744
6087,0,1,2,0,1,0,2011,2,4,6087,6227.365252,0,94,11,21,0,9,676.8
6088,0,0,2,0,2,1,2011,2,20,6088,4448.642277,23006,113,17,60,0,1,792.104571
6089,0,0,4,0,2,1,2011,1,27,6089,2595.558788,27734,65,12,86,0,1,193.33986
6090,0,0,0,0,0,1,2011,2,2,6090,2595.853636,48608,67,18,12,0,1,321.6
6091,0,0,1,0,2,2,2011,1,26,6091,6817.430723,43947,61,33,43,4,2,291.388894
6092,0,1,0,0,2,1,2011,1,20,6092,15519.67161,23402,82,3,28,0,2,393.6
6093,0,0,2,0,1,2,2011,2,23,6093,3853.473448,0,110,13,3,0,1,792.0
6094,0,0,3,0,1,1,2011,1,14,6094,8229.240991,0,109,5,63,0,3,298.636534
6095,1,2,0,0,0,1,2011,2,19,6095,14024.35839,81872,115,10,55,0,2,256.43803
6096,0,0,2,0,2,1,2011,1,16,6096,7948.567913,63892,66,2,80,0,2,90.712257
6097,0,0,1,1,3,2,2011,1,27,6097,2624.099741,11822,70,10,89,0,1,285.894115
6098,0,1,2,0,2,1,2011,1,28,6098,2933.960426,0,83,2,62,0,1,199.851201
6099,0,0,2,0,1,1,2011,1,28,6099,2871.145075,94178,72,26,25,1,1,226.10336
6100,0,0,1,0,2,0,2011,1,24,6100,4799.621411,0,65,11,25,0,4,312.0
