,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
191,176138,OR,M,0.0,0,0.0,0,0.0,0.0,8.3125,10.0
192,190789,MI,M,1770.0,712,720.0,713,730.0,24238.0,12.0,18.0
193,109450,LA,F,590.0,252,282.0,309,329.0,11072.0,7.545454545,11.0
194,102741,MO,F,238.0,176,225.0,233,287.0,10253.0,14.42857143,20.0
195,59598,IN,M,521.0,252,297.0,293,343.0,10057.0,18.18181818,15.0
196,157481,CA,F,2439.0,521,572.0,574,619.0,21808.0,17.0,19.0
197,21922,NC,female,844.0,263,286.0,323,352.0,12936.0,15.53571429,20.0
198,35908,FL,F,693.0,373,457.0,413,463.0,16854.0,15.0,20.0
199,105331,KS,M,237.0,194,222.0,218,261.0,9190.0,12.5,20.0
200,157728,CA,M,2102.0,342,412.0,416,463.0,16054.0,15.0,20.0
201,81073,WI,F,571.0,243,307.0,295,349.0,13144.0,9.166666667,10.0
202,38471,FL,F,1033.0,471,545.0,544,598.0,22327.0,13.77777778,25.0
203,163675,CA,F,1693.0,423,467.0,457,492.0,17493.0,10.875,10.0
204,11195,MT,M,589.0,289,318.0,294,334.0,12204.0,11.8,10.0
205,5144,TX,M,1938.0,171,174.0,197,205.0,7708.0,10.06060606,15.0
206,37221,FL,M,775.0,236,296.0,308,363.0,15628.0,3.956521739,6.0
207,187959,NC,F,1024.0,360,364.0,396,429.0,15002.0,7.5,10.0
208,95536,IL,F,886.0,482,465.0,447,433.0,13887.0,16.66666667,20.0
209,103330,MO,F,915.0,377,432.0,445,492.0,16206.0,10.33333333,50.0
210,174360,OR,F,1163.0,617,631.0,633,655.0,24280.0,8.916666667,11.0
211,173805,HI,F,2506.0,449,455.0,501,517.0,16302.0,8.875,50.0
212,30745,GA,F,717.0,339,388.0,381,424.0,14609.0,12.5,25.0
213,20645,NC,female,405.0,187,182.0,216,214.0,7303.0,11.33333333,10.0
214,27928,GA,M,1025.0,425,493.0,470,519.0,17688.0,13.0,12.0
215,80866,WI,F,438.0,342,360.0,339,373.0,11227.0,4.545454546,4.0
216,55408,MS,M,1449.0,735,783.0,720,791.0,29612.0,5.25,4.0
217,54674,MS,M,440.0,270,288.0,315,364.0,11109.0,4.705882353,5.0
218,185287,CA,F,1812.0,415,452.0,435,464.0,16451.0,4.615384615,5.0
219,178009,OR,M,779.0,215,223.0,249,262.0,9279.0,4.037037037,5.0
220,143069,CA,M,3431.0,549,626.0,610,664.0,20683.0,15.2,20.0
221,28874,GA,M,928.0,243,310.0,396,472.0,17216.0,17.5,21.0
222,144110,CA,F,5882.0,533,596.0,623,657.0,31652.0,9.777777778,15.0
223,77116,WI,F,660.0,308,326.0,351,370.0,11996.0,9.111111111,10.0
224,3553,WA,male,732.0,411,425.0,434,445.0,13863.0,16.28571429,20.0
225,60265,IN,F,225.0,191,198.0,185,226.0,7426.0,3.15,5.0
226,74552,MI,F,376.0,253,304.0,281,321.0,10637.0,4.555555556,3.0
227,29215,GA,F,920.0,323,375.0,404,449.0,15305.0,17.375,38.0
228,3504,OR,F,700.0,360,390.0,394,424.0,13620.0,15.77777778,17.0
229,65114,MI,M,764.0,221,385.0,305,458.0,16824.0,3.966666667,3.0
230,105823,KS,M,738.0,458,509.0,479,503.0,17494.0,6.5,2.5
231,26410,GA,F,821.0,361,413.0,407,442.0,16822.0,20.33333333,28.0
232,24080,SC,M,475.0,285,302.0,275,301.0,9446.0,25.0,25.0
233,159696,CA,F,1392.0,343,381.0,484,516.0,19194.0,15.0,15.0
234,24644,UT,F,866.0,399,426.0,446,475.0,10550.0,8.166666667,25.0
235,6457,CA,F,956.0,205,272.0,272,325.0,13234.0,6.085714286,15.0
236,168317,CA,U,2341.0,311,469.0,427,502.0,13577.0,8.0,13.0
237,159553,WA,male,1009.0,557,562.0,615,619.0,17660.0,5.333333333,7.0
238,56049,MS,female,398.0,243,277.0,270,309.0,9897.0,9.5,14.0
239,63865,IN,M,448.0,239,291.0,274,320.0,11284.0,5.578947368,12.0
240,62084,IN,M,522.0,280,293.0,323,334.0,10311.0,13.41666667,20.0
241,165719,CA,F,3567.0,639,739.0,710,832.0,35491.0,3.411764706,4.0
242,171950,CA,F,1444.0,439,441.0,475,485.0,16815.0,6.8,10.0
243,118367,TX,F,462.0,214,266.0,274,311.0,10650.0,10.0,19.0
244,41187,FL,M,514.0,222,258.0,268,298.0,11184.0,15.0,15.0
245,132304,CO,F,774.0,360,367.0,392,396.0,16493.0,5.888888889,10.0
246,138944,AZ,Female,1436.0,298,378.0,395,466.0,20792.0,7.571428571,11.0
247,161204,CA,M,633.0,269,273.0,291,299.0,9551.0,25.0,20.0
248,186579,CA,F,1869.0,559,560.0,577,600.0,20539.0,6.157894737,5.0
249,11978,CO,M,1213.0,363,416.0,436,493.0,18860.0,12.46076923,15.0
250,117711,TX,F,271.0,114,180.0,168,258.0,7545.0,13.6,16.0
251,38924,FL,M,740.0,314,318.0,348,348.0,11579.0,15.0,20.0
252,47448,AL,Male,714.0,324,463.0,383,463.0,16087.0,4.571428571,5.0
253,182479,WA,F,457.0,259,323.0,308,370.0,12804.0,6.8,15.0
254,96075,IL,M,568.0,220,279.0,282,353.0,12599.0,4.7,5.0
255,138997,AZ,M,480.0,173,214.0,214,235.0,9091.0,9.714285714,12.0
256,108989,LA,F,1381.0,631,672.0,718,776.0,29012.0,15.0,15.0
257,87016,MT,female,425.0,169,163.0,277,163.0,17618.0,22.83333333,23.0
258,12666,AZ,M,863.0,274,325.0,368,446.0,22486.0,68.8,75.0
259,34302,FL,F,837.0,321,341.0,397,431.0,13796.0,11.47619048,14.0
260,3018,CA,F,1429.0,260,253.0,315,329.0,9400.0,12.0,25.0
261,145231,CA,F,0.0,303,664.0,388,725.0,33139.0,5.466666667,6.0
262,152418,CA,M,1637.0,345,405.0,403,454.0,15788.0,11.625,12.0
263,65061,MI,M,1559.0,557,621.0,604,666.0,25181.0,20.0,25.0
264,72220,MI,F,835.0,473,497.0,477,507.0,16227.0,9.375,15.0
265,112288,CA,F,1259.0,389,396.0,434,458.0,15213.0,13.16666667,12.0
266,109539,LA,F,599.0,271,335.0,302,352.0,11920.0,13.73333333,20.0
267,7836,CA,M,2123.0,458,480.0,517,539.0,16611.0,24.11538462,25.0
268,41448,FL,F,1503.0,396,572.0,519,659.0,25969.0,9.857142857,15.0
269,110822,AR,Female,576.0,284,311.0,326,351.0,10860.0,12.4,20.0
270,66163,MI,F,922.0,448,481.0,504,526.0,20513.0,10.5,10.0
271,6183,WA,male,1598.0,510,514.0,557,568.0,17443.0,25.8,100.0
272,124787,TX,F,626.0,235,246.0,258,272.0,7918.0,15.0,20.0
273,109644,FL,J,546.0,250,258.0,262,270.0,10078.0,12.07692308,5.0
274,105650,KS,F,491.0,325,342.0,334,356.0,13143.0,4.333333333,10.0
275,45982,FL,F,607.0,285,344.0,331,362.0,12378.0,8.0,15.0
276,14437,CO,M,844.0,350,356.0,386,393.0,13175.0,8.344827586,20.0
277,10399,NE,F,275.0,192,252.0,286,338.0,11164.0,10.0,10.0
278,151828,CA,M,956.0,190,278.0,257,303.0,8899.0,9.666666667,10.0
279,162606,CA,F,2653.0,418,417.0,448,444.0,13440.0,12.5,9.0
280,141809,CA,F,788.0,71,119.0,116,155.0,6409.0,8.2,8.0
281,178884,WA,male,1244.0,418,423.0,450,459.0,14816.0,15.0,15.0
282,178098,OR,F,407.0,186,220.0,232,271.0,9728.0,4.411764706,6.0
283,116082,TX,M,569.0,328,336.0,342,359.0,11879.0,7.333333333,10.0
284,190769,AR,M,855.0,257,267.0,345,374.0,14500.0,10.0,10.0
285,177087,OR,M,619.0,372,394.0,409,423.0,13208.0,11.4,12.0
286,101654,MO,F,634.0,322,378.0,355,406.0,14128.0,15.33333333,18.0
287,62760,IN,M,397.0,297,340.0,317,362.0,11981.0,3.7,5.0
288,135406,AZ,M,742.0,395,399.0,421,441.0,13179.0,11.0,25.0
289,142409,NV,M,607.0,356,397.0,393,431.0,13714.0,7.666666667,10.0
290,79627,WI,male,2083.0,264,338.0,393,493.0,19012.0,9.375,10.0
291,27310,GA,M,866.0,457,458.0,501,506.0,15079.0,10.0,15.0
292,122131,TX,F,831.0,597,601.0,625,629.0,18705.0,19.25,15.0
293,131169,CO,F,1782.0,537,704.0,650,749.0,28303.0,18.125,25.0
294,78009,WI,F,804.0,426,445.0,454,470.0,14328.0,20.0,20.0
295,86445,ND,F,751.0,304,340.0,338,381.0,13051.0,8.625,15.0
296,162343,CA,M,5283.0,613,696.0,674,742.0,29050.0,10.63636364,20.0
297,35316,FL,F,845.0,289,372.0,358,436.0,16460.0,9.9375,14.0
298,148946,CA,F,1756.0,349,355.0,384,388.0,10285.0,13.0,10.0
299,5524,AZ,Female,1084.0,365,411.0,434,462.0,17575.0,13.88888889,15.0
300,57593,KY,M,310.0,128,171.0,199,233.0,7656.0,5.736842105,5.0
301,144339,CA,U,2941.0,677,804.0,712,819.0,28577.0,11.66666667,10.0
302,158355,CA,M,1857.0,484,497.0,526,531.0,13912.0,20.0,15.0
303,24311,NC,female,877.0,293,336.0,362,405.0,13707.0,10.22222222,3.0
304,44009,FL,F,1086.0,384,433.0,457,502.0,17091.0,9.375,20.0
305,7059,SC,F,1015.0,478,500.0,516,533.0,17763.0,9.571428571,10.0
306,11399,CA,F,809.0,159,191.0,209,227.0,7074.0,4.585714286,8.0
307,50262,Tennessee,M,648.0,320,325.0,352,362.0,12611.0,5.866666667,10.0
308,40338,FL,F,902.0,410,413.0,460,461.0,15332.0,12.4,21.0
309,91101,IL,M,889.0,510,518.0,517,513.0,16731.0,16.4,25.0
310,130969,CO,F,1309.0,494,528.0,572,606.0,23951.0,7.1,20.0
311,128122,TX,M,438.0,215,264.0,240,267.0,8729.0,6.125,5.0
312,167149,CA,M,2961.0,664,665.0,716,708.0,23204.0,14.66666667,20.0
313,67742,MI,F,1101.0,515,560.0,554,624.0,19857.0,7.9,5.0
314,66303,MI,F,704.0,471,494.0,481,511.0,16111.0,3.727272727,2.0
315,86205,SD,F,527.0,275,321.0,311,340.0,10866.0,12.90909091,25.0
316,1899,CA,M,1519.0,346,381.0,406,429.0,14162.0,10.22222222,12.5
317,184690,AK,Male,778.0,473,446.0,546,568.0,20008.0,15.0,20.0
318,7265,CA,F,1465.0,283,341.0,369,519.0,24555.0,10.70588235,10.0
319,159178,CA,M,2765.0,695,709.0,733,753.0,22508.0,8.833333333,10.0
320,49812,AL,F,384.0,139,203.0,212,271.0,8615.0,3.659090909,3.0
321,33135,FL,F,754.0,351,377.0,402,435.0,14518.0,9.8125,10.0
322,23459,SC,F,689.0,313,320.0,343,350.0,12601.0,13.16666667,25.0
323,186271,CA,M,3529.0,564,648.0,633,719.0,26107.0,19.85714286,40.0
324,55624,MS,female,403.0,197,230.0,293,365.0,19178.0,9.705882353,10.0
325,129912,CO,M,0.0,382,411.0,407,427.0,29436.0,13.33333333,50.0
326,8657,WA,F,1734.0,353,405.0,396,430.0,15831.0,16.42857143,15.0
327,129174,AZ,U,850.0,309,371.0,356,409.0,14718.0,9.166666667,10.0
328,129453,CO,F,1174.0,460,550.0,525,603.0,21646.0,5.444444444,5.0
329,50027,Tennessee,F,776.0,312,356.0,367,397.0,12653.0,5.636363636,40.0
330,85804,MN,M,267.0,208,238.0,233,256.0,8548.0,17.1,20.0
331,9742,OR,M,661.0,322,346.0,356,378.0,12749.0,9.238095238,14.0
332,1986,CA,F,1368.0,379,416.0,487,528.0,23121.0,5.551724138,5.0
333,26924,GA,M,1166.0,541,577.0,589,609.0,18462.0,23.75,60.0
334,145480,CA,F,3326.0,528,600.0,582,603.0,20390.0,7.785714286,12.0
335,45824,FL,M,1385.0,404,464.0,495,545.0,21473.0,15.8,25.0
336,187417,AA,Male,0.0,0,0.0,0,0.0,0.0,10.66666667,45.0
337,173094,CA,M,609.0,220,238.0,297,319.0,11902.0,9.166666667,15.0
338,182573,WA,male,634.0,266,320.0,323,372.0,12161.0,6.583333333,12.0
339,185815,FL,F,550.0,175,188.0,191,196.0,7958.0,5.25,7.0
340,86580,ND,F,263.0,198,288.0,240,295.0,10661.0,3.815789474,5.0
341,113680,TX,M,331.0,219,258.0,269,301.0,9911.0,20.0,30.0
342,179876,WA,F,1373.0,379,539.0,445,529.0,19190.0,7.75,10.0
343,52171,Tennessee,M,416.0,185,221.0,229,261.0,8507.0,4.25,5.0
344,2586,GA,M,916.0,338,419.0,383,480.0,19463.0,20.0,20.0
345,22499,SC,F,438.0,201,257.0,242,272.0,8303.0,15.61538462,10.0
346,186773,KY,F,722.0,267,317.0,324,399.0,14988.0,4.852941177,8.0
347,90680,IL,F,2169.0,862,911.0,899,951.0,35357.0,12.61538462,24.0
348,123669,TX,F,923.0,554,584.0,661,711.0,25962.0,9.230769231,10.0
349,106850,NE,F,901.0,409,472.0,459,504.0,14154.0,15.0,23.0
350,172068,CA,M,1345.0,446,488.0,477,503.0,16265.0,11.94444444,20.0
351,109451,LA,F,608.0,383,410.0,380,402.0,10899.0,7.25,25.0
352,113891,OK,M,290.0,173,228.0,244,303.0,10700.0,8.538461539,11.0
353,148991,CA,F,3209.0,568,728.0,648,759.0,28817.0,19.4,25.0
354,63941,IN,F,700.0,379,385.0,432,446.0,13332.0,8.157894737,10.0
355,48006,AL,F,486.0,237,283.0,281,315.0,10807.0,6.6,5.0
356,170998,CA,F,621.0,250,266.0,275,307.0,10599.0,10.16666667,10.0
357,31959,FL,M,1548.0,572,632.0,646,736.0,40741.0,25.0,20.0
358,13805,CA,M,1315.0,304,369.0,355,409.0,15193.0,27.5,10.7
359,104170,MO,M,889.0,408,483.0,468,528.0,16268.0,3.72,5.0
360,28339,GA,F,2152.0,389,634.0,501,738.0,28753.0,11.1,11.0
361,1920,NV,M,1032.0,305,361.0,390,454.0,18324.0,6.919354839,10.0
362,88920,IL,F,1364.0,451,468.0,518,561.0,21988.0,25.0,25.0
363,45656,FL,M,566.0,218,242.0,249,272.0,11438.0,27.5,27.0
364,175471,OR,F,813.0,239,368.0,301,411.0,16248.0,6.571428571,5.0
365,108820,LA,M,465.0,198,239.0,260,292.0,8982.0,4.833333333,5.0
366,190619,MI,F,943.0,406,502.0,453,515.0,16625.0,3.518518519,3.0
367,13727,NE,F,675.0,284,288.0,317,308.0,18892.0,20.46153846,30.0
368,114909,TX,M,733.0,452,453.0,496,503.0,14468.0,9.0,10.0
369,190410,NC,female,1070.0,310,354.0,384,435.0,16741.0,8.682926829,9.0
370,166711,CA,F,675.0,344,520.0,438,589.0,23719.0,22.66666667,45.0
371,78669,WI,F,693.0,124,389.0,223,383.0,12596.0,4.5,6.0
372,35267,FL,M,895.0,334,366.0,399,460.0,19627.0,11.84615385,17.0
373,14547,CA,F,1884.0,518,580.0,542,636.0,19818.0,16.0,20.0
374,136721,AZ,Female,891.0,427,429.0,440,449.0,14471.0,22.5,30.0
375,162026,CA,M,5965.0,1168,1261.0,1053,1089.0,68814.0,9.857142857,16.0
376,172359,CA,F,566.0,208,223.0,241,253.0,6854.0,8.058823529,20.0
377,90727,IL,M,3671.0,1107,1158.0,1043,1108.0,37135.0,5.357142857,5.0
378,46560,FL,M,1930.0,462,520.0,581,648.0,31606.0,9.363636364,5.0
379,2321,CA,M,2170.0,412,421.0,461,500.0,16335.0,38.66666667,25.0
380,179262,WA,U,1801.0,533,601.0,570,630.0,19928.0,6.0,10.0
381,28890,GA,M,553.0,279,307.0,324,362.0,12145.0,8.0,15.0
382,143787,CA,F,2423.0,527,561.0,578,610.0,19438.0,21.66666667,10.0
383,88735,IL,F,617.0,129,322.0,200,308.0,9955.0,5.88,10.0
384,89367,IL,M,1209.0,466,467.0,517,516.0,16254.0,3.21875,3.0
385,75703,IA,F,150.0,218,252.0,244,290.0,9942.0,5.833333333,6.0
386,19641,NC,female,562.0,373,375.0,378,388.0,10064.0,17.5,30.0
387,191531,CA,F,1073.0,359,392.0,432,453.0,16918.0,9.0,13.0
388,1092,CA,M,5817.0,931,1445.0,957,1047.0,91576.0,9.84375,15.0
389,69034,MI,M,895.0,465,465.0,560,551.0,16892.0,25.0,25.0
390,40919,FL,J,772.0,312,338.0,349,376.0,12012.0,7.166666667,10.0
391,64203,IN,M,404.0,256,351.0,289,363.0,13067.0,6.189189189,6.0
392,151995,CA,F,1881.0,413,499.0,475,507.0,25215.0,22.8,25.0
393,188284,NC,female,2989.0,289,358.0,387,470.0,21395.0,5.1,5.0
394,58147,KY,M,318.0,149,163.0,192,207.0,7827.0,4.409090909,5.0
395,51269,Tennessee,F,476.0,204,254.0,250,289.0,9524.0,5.086956522,5.0
396,113261,OK,M,466.0,222,260.0,263,306.0,13774.0,7.615384615,7.0
397,12785,IL,F,852.0,364,393.0,408,459.0,15238.0,7.933333333,10.0
398,364,CA,F,3100.0,133,488.0,306,497.0,18262.0,13.52380952,10.0
399,163857,CA,M,3564.0,456,534.0,518,594.0,22726.0,20.0,25.0
400,12312,CA,F,1398.0,150,213.0,223,272.0,8690.0,122.1666667,95.0
401,95351,IL,F,818.0,473,520.0,514,558.0,21695.0,8.071785714,12.0
402,147464,CA,M,2287.0,600,615.0,630,652.0,24286.0,20.0,30.0
403,155388,CA,F,883.0,322,351.0,344,351.0,13596.0,12.5,20.0
404,90566,IL,F,1181.0,417,424.0,444,449.0,13716.0,8.428571429,15.0
405,186013,AL,F,554.0,296,316.0,351,391.0,12774.0,9.5,15.0
406,112406,AR,Female,490.0,229,271.0,275,310.0,10200.0,22.5,25.0
407,14191,TX,M,520.0,157,209.0,222,266.0,9635.0,5.195652174,5.0
408,95132,IL,F,512.0,269,329.0,295,357.0,12842.0,14.0,25.0
409,130926,CO,F,1175.0,517,568.0,565,599.0,18850.0,5.222222222,5.0
410,168535,CA,M,2103.0,333,306.0,385,368.0,9513.0,25.0,35.0
411,92749,IL,M,1578.0,531,600.0,535,617.0,17870.0,9.833333333,15.0
412,19129,NC,female,538.0,227,288.0,299,374.0,13593.0,11.33333333,5.0
413,114912,OK,F,622.0,306,338.0,316,345.0,10625.0,16.65384615,25.0
414,164651,CA,F,2208.0,313,334.0,393,411.0,14497.0,11.5,5.0
415,94113,IL,F,698.0,164,201.0,250,293.0,10618.0,10.625,10.0
416,116453,TX,F,849.0,394,422.0,430,457.0,14757.0,15.0,15.0
417,72409,MI,F,318.0,296,292.0,296,299.0,11236.0,8.894736842,10.0
418,190634,SC,F,834.0,389,398.0,423,436.0,17338.0,8.0,20.0
419,128975,AA,Male,0.0,0,0.0,0,0.0,0.0,8.266666667,15.0
420,137039,AZ,Female,1568.0,493,524.0,600,633.0,22025.0,20.0,10.0
421,177927,OR,M,709.0,262,304.0,339,372.0,13486.0,11.25,15.0
422,122988,TX,F,735.0,418,571.0,461,553.0,16097.0,15.0,14.0
423,142765,CA,M,2578.0,338,347.0,415,430.0,11844.0,13.18181818,20.0
424,48506,AL,F,875.0,138,213.0,188,213.0,6125.0,11.45833333,18.0
425,189666,OR,F,1373.0,518,534.0,612,655.0,26092.0,15.0,15.0
426,159826,CA,F,1292.0,266,355.0,436,498.0,16678.0,10.76190476,5.0
427,181891,WA,U,759.0,263,270.0,281,287.0,8915.0,14.7,25.0
428,128162,TX,F,621.0,314,315.0,378,383.0,14581.0,7.0,8.0
429,107040,NE,M,613.0,259,348.0,299,402.0,17455.0,7.076923077,10.0
430,97596,IL,F,350.0,283,333.0,286,350.0,11446.0,10.0,15.0
431,12049,AR,M,326.0,125,189.0,189,213.0,8845.0,6.3,5.0
432,160334,CA,F,1724.0,455,462.0,492,539.0,20019.0,8.647058824,15.0
433,132522,WY,male,1188.0,102,169.0,187,269.0,12641.0,5.5,7.0
434,190155,AZ,Female,641.0,278,289.0,304,322.0,13653.0,10.6,15.0
435,151484,CA,M,2546.0,364,389.0,444,462.0,15100.0,7.764705882,14.0
436,6981,IL,F,397.0,287,333.0,329,374.0,12683.0,5.129032258,10.0
437,154055,CA,F,2953.0,247,307.0,303,384.0,16742.0,7.923076923,10.0
438,122664,TX,F,745.0,275,301.0,295,325.0,10957.0,20.0,20.0
439,157275,CA,F,3454.0,470,571.0,553,665.0,34702.0,13.5625,10.0
440,149769,CA,F,2172.0,352,344.0,413,369.0,11235.0,22.75,46.0
441,90314,IL,F,1081.0,474,484.0,489,495.0,15312.0,7.941176471,7.0
442,175396,OR,F,409.0,220,275.0,275,297.0,10461.0,13.0,22.0
443,133949,UT,M,723.0,317,340.0,360,386.0,8903.0,6.094375,6.0
444,164461,CA,M,2632.0,517,572.0,571,618.0,22438.0,6.6,8.0
445,119089,TX,M,1038.0,482,535.0,580,626.0,24816.0,8.1,11.0
446,61421,IN,F,666.0,341,399.0,403,417.0,13897.0,17.16666667,20.0
447,5546,FL,F,717.0,278,315.0,316,360.0,13366.0,9.444444444,10.0
448,183747,WA,F,902.0,374,367.0,505,505.0,20810.0,18.75,25.0
449,20802,NC,U,436.0,160,206.0,214,258.0,8631.0,15.0,25.0
450,107644,NE,M,422.0,268,326.0,320,376.0,13261.0,6.1875,7.0
451,139563,NM,M,1647.0,541,599.0,611,642.0,26255.0,7.388888889,8.0
452,191134,KS,F,431.0,222,261.0,264,284.0,8886.0,5.805555556,5.0
453,183043,WA,male,876.0,337,353.0,403,439.0,15017.0,20.0,25.0
454,165392,CA,M,1911.0,462,486.0,489,517.0,16099.0,15.0,21.0
455,50684,Tennessee,F,467.0,203,239.0,282,332.0,11278.0,4.428571429,2.0
456,126819,TX,M,867.0,312,352.0,383,420.0,15180.0,11.4,15.0
457,190412,CO,F,1956.0,768,803.0,842,874.0,36868.0,18.0952381,20.0
458,92085,IL,M,1102.0,271,469.0,457,588.0,22625.0,8.769230769,15.0
459,176825,OR,M,908.0,389,421.0,442,509.0,18876.0,5.022222222,12.0
460,168259,CA,M,3365.0,725,742.0,766,771.0,25852.0,15.375,10.0
461,188801,FL,U,577.0,245,257.0,279,300.0,11975.0,8.642857143,15.0
462,80960,WI,male,422.0,224,274.0,282,350.0,12611.0,4.772727273,5.0
463,130407,FL,F,533.0,176,189.0,216,242.0,12595.0,13.0,22.0
464,80335,WI,male,417.0,261,309.0,262,319.0,12051.0,5.9375,5.0
465,183793,WA,F,747.0,373,380.0,409,421.0,13628.0,10.0,12.0
466,170229,CA,F,1493.0,229,298.0,276,320.0,10841.0,9.303030303,11.0
467,86073,SD,M,216.0,211,272.0,258,299.0,9250.0,5.9375,10.0
468,114942,OK,F,325.0,305,332.0,271,303.0,10083.0,12.5,20.0
469,31239,GA,F,475.0,248,263.0,307,329.0,10549.0,9.666666667,10.0
470,185937,CT,M,1392.0,279,343.0,342,401.0,14099.0,8.5,10.0
471,167799,CA,F,2291.0,353,407.0,402,440.0,13687.0,18.0,20.0
472,23778,SC,F,1082.0,369,454.0,432,515.0,20355.0,13.0,100.0
473,66322,MI,M,1152.0,522,563.0,585,649.0,22796.0,7.333333333,10.0
474,177458,OR,F,573.0,150,166.0,159,182.0,6572.0,9.888888889,6.0
475,102222,MO,F,545.0,321,353.0,336,371.0,13748.0,8.619047619,10.0
476,158977,CA,M,1951.0,366,385.0,369,400.0,12255.0,4.619047619,5.0
477,127030,TX,F,517.0,223,321.0,287,398.0,17671.0,8.0,10.0
478,151698,OR,M,388.0,186,198.0,209,220.0,9703.0,15.0,20.0
479,1054,CA,F,1161.0,197,289.0,262,350.0,12764.0,6.3,8.0
480,178293,WA,F,1862.0,541,548.0,575,593.0,30096.0,8.583333333,12.0
481,187082,NC,female,1055.0,288,312.0,355,396.0,13839.0,7.9,8.0
482,156034,CA,M,1873.0,394,428.0,453,481.0,19031.0,20.0,15.0
483,72048,MI,M,531.0,311,342.0,351,384.0,13152.0,8.083333333,10.0
484,104427,KS,F,857.0,340,481.0,399,510.0,17128.0,20.0,15.0
485,34448,FL,F,431.0,220,259.0,281,306.0,10129.0,25.0,10.0
486,10247,CA,F,1580.0,503,490.0,515,483.0,15111.0,9.0,10.0
487,158679,CA,M,2211.0,592,584.0,625,639.0,18973.0,12.36363636,16.0
488,141742,NV,M,1167.0,497,503.0,547,575.0,22162.0,8.333333333,8.0
489,96679,IL,M,870.0,396,510.0,456,549.0,21366.0,6.428571429,5.0
490,151513,CA,F,2346.0,569,568.0,644,617.0,21982.0,6.923076923,15.0
491,2085,FL,M,852.0,426,438.0,455,485.0,14762.0,19.30769231,20.0
492,112532,AR,Female,472.0,225,250.0,290,336.0,13758.0,9.52173913,11.0
493,164987,CA,M,4026.0,762,787.0,794,835.0,31860.0,11.71428571,12.0
494,142013,NV,F,1009.0,367,391.0,393,417.0,14199.0,23.0,23.0
495,185803,MN,M,887.0,533,544.0,597,652.0,16830.0,15.0,20.0
496,130908,CO,F,477.0,265,305.0,309,359.0,11854.0,15.0,25.0
497,121208,TX,F,5149.0,659,1122.0,807,1013.0,72797.0,9.961538462,13.0
498,96441,IL,M,915.0,524,547.0,573,592.0,18503.0,14.7,25.0
499,177190,OR,F,478.0,213,243.0,230,264.0,8810.0,7.25,8.0
500,113502,OK,F,236.0,203,250.0,285,317.0,12434.0,5.875,7.0
501,175016,OR,F,734.0,366,427.0,398,448.0,14179.0,8.333333333,9.0
502,150644,CA,F,3304.0,567,614.0,629,669.0,21745.0,32.5,35.0
503,50003,Tennessee,F,591.0,194,200.0,233,237.0,8445.0,7.619047619,10.0
504,106896,NE,F,643.0,300,384.0,396,472.0,15003.0,6.25,5.0
505,14898,KS,M,3939.0,1144,1344.0,1036,1068.0,79386.0,9.857142857,15.0
506,139463,NM,F,690.0,328,361.0,340,370.0,12881.0,6.8,9.0
507,12900,WA,F,1351.0,430,526.0,466,538.0,18642.0,7.333333333,5.0
508,60897,IN,F,496.0,345,373.0,337,378.0,12641.0,3.222222222,5.0
509,5180,OR,F,469.0,285,300.0,288,311.0,11456.0,9.393939394,13.0
510,137835,AZ,Female,560.0,191,202.0,274,317.0,10191.0,13.66666667,11.0
511,2867,OK,F,476.0,200,235.0,277,296.0,9379.0,11.25,13.0
512,150025,CA,F,1577.0,364,377.0,422,440.0,12819.0,6.352941177,3.0
513,111045,AR,F,428.0,208,227.0,251,276.0,10201.0,10.35714286,10.0
514,3109,IL,M,1002.0,434,566.0,495,597.0,21023.0,21.27027027,25.0
515,45134,FL,M,736.0,235,288.0,291,351.0,14532.0,12.66666667,12.0
516,85396,MN,F,784.0,389,436.0,450,491.0,15497.0,5.875,9.0
517,164246,CA,F,2982.0,609,660.0,635,713.0,21687.0,7.235294118,15.0
518,49109,AL,F,394.0,248,281.0,272,313.0,10581.0,5.285714286,6.0
519,127346,PA,F,2189.0,656,664.0,711,723.0,22182.0,15.0,10.0
520,54123,Tennessee,F,452.0,193,256.0,230,270.0,9283.0,5.0,5.0
521,125999,TX,F,281.0,138,158.0,173,193.0,5843.0,9.409090909,20.0
522,130989,CO,M,1175.0,517,568.0,565,599.0,18850.0,5.666666667,25.0
523,62721,IN,U,413.0,283,324.0,320,372.0,12509.0,6.4,6.0
524,104177,MO,F,985.0,492,568.0,595,680.0,24807.0,6.428571429,15.0
525,70217,MI,F,320.0,226,310.0,282,324.0,10003.0,5.2,10.0
526,160394,CA,F,882.0,406,431.0,419,444.0,12842.0,6.052631579,8.0
527,134115,AP,Male,0.0,0,0.0,0,0.0,0.0,11.45454546,20.0
528,175602,OR,F,217.0,97,163.0,129,149.0,4914.0,3.425925926,3.0
529,88489,IL,F,1833.0,594,642.0,668,706.0,21653.0,17.0,25.0
530,139664,NM,F,952.0,474,478.0,467,482.0,17141.0,14.58823529,16.0
531,9947,CO,M,793.0,429,454.0,447,458.0,12976.0,6.615384615,10.0
532,168368,CA,M,3256.0,538,603.0,624,628.0,21944.0,14.28571429,10.0
533,166927,CA,M,2763.0,465,571.0,530,626.0,22975.0,20.0,20.0
