,response,coverage,education,policy_type,policy,vehicle_size,year,month,day,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
5757,0,2,0,0,1,1,2011,1,26,23055.57229,41727,117,18,84,1,2,82.25632
5758,0,0,2,0,2,1,2011,2,23,5383.670919,89092,68,31,30,2,3,91.8198
5759,0,0,2,1,5,1,2011,2,10,8409.668976,53986,70,22,37,1,2,127.886591
5760,0,2,1,0,2,1,2011,1,6,4257.477861,49853,109,17,47,0,1,679.534284
5761,0,0,0,1,5,1,2011,2,18,14708.99565,36670,189,30,44,0,3,907.2
5762,0,0,1,0,2,0,2011,2,26,2593.818427,43626,67,9,80,0,1,321.6
5763,0,0,0,2,6,0,2011,1,25,2466.581354,0,70,6,18,0,1,504.0
5764,0,0,2,0,2,1,2011,1,13,7933.820656,76505,65,32,89,0,2,144.051716
5765,0,0,2,0,1,1,2011,1,15,36860.72688,66216,103,34,58,0,2,96.723812
5766,0,0,2,1,5,0,2011,1,1,7412.029748,52497,63,22,46,0,2,302.4
5767,1,0,0,0,2,1,2011,1,14,34611.37896,20090,109,10,59,0,2,523.2
5768,0,2,0,0,0,1,2011,2,27,18726.15325,0,185,7,47,2,2,1543.932434
5769,0,1,1,1,5,1,2011,1,21,7249.065093,37751,93,15,42,0,3,56.692777
5770,0,0,2,1,5,0,2011,1,23,8193.091589,54840,72,18,59,3,2,468.728516
5771,0,2,2,0,1,0,2011,1,22,8692.282356,31986,111,13,83,0,6,532.8
5772,0,1,2,0,2,1,2011,1,3,9799.175061,22166,126,10,22,0,6,604.8
5773,0,1,1,1,3,1,2011,2,22,14084.48944,0,208,22,92,0,3,2270.508697
5774,0,1,0,0,2,1,2011,2,7,13104.14911,0,130,7,31,0,2,1430.548077
5775,0,0,3,0,0,1,2011,1,6,2628.657528,83838,65,1,74,0,1,281.405931
5776,0,0,3,0,2,2,2011,1,9,5245.683756,46061,65,23,95,0,3,21.612658
5777,1,0,2,0,1,1,2011,2,5,8092.87696,50825,102,3,46,0,3,369.614729
5778,1,0,2,1,5,2,2011,1,24,2719.506996,14030,72,11,3,0,1,345.6
5779,0,1,0,0,1,1,2011,2,5,5445.373289,20282,79,19,8,3,6,507.549315
5780,0,0,1,0,2,1,2011,1,24,4514.247473,50146,116,6,44,1,1,759.291202
5781,0,1,0,0,2,2,2011,1,22,22029.1505,0,121,27,58,0,2,580.8
5782,0,1,1,1,5,1,2011,2,4,5408.892351,20472,139,34,61,0,1,667.2
5783,0,1,3,1,5,1,2011,1,17,3768.371028,85751,93,6,3,0,1,391.210704
5784,0,0,0,1,5,1,2011,2,17,27934.62373,76912,116,0,55,2,2,169.226996
5785,0,1,3,0,2,0,2011,1,20,3887.324208,96335,97,7,43,0,1,161.388136
5786,0,0,1,1,5,1,2011,1,26,7475.784971,29633,196,26,57,0,1,534.653787
5787,0,0,3,0,1,1,2011,1,1,22758.91192,80540,63,27,74,0,2,65.845112
5788,0,1,0,1,4,0,2011,2,9,5124.79641,14465,135,30,50,1,1,944.506601
5789,0,0,1,0,2,0,2011,2,27,4900.336708,0,66,35,75,0,4,316.8
5790,0,0,3,0,2,0,2011,1,31,5278.6471,29899,66,21,31,0,3,419.302975
5791,0,1,2,0,2,2,2011,2,1,4821.986443,0,136,28,87,0,1,652.8
5792,1,0,1,0,1,1,2011,2,19,8044.872393,71391,67,29,39,0,2,284.000172
5793,1,2,0,0,1,1,2011,2,27,12157.32992,57449,103,6,28,0,2,494.4
5794,0,0,0,0,2,1,2011,1,17,18591.54967,14209,62,34,36,0,2,297.6
5795,0,1,0,0,1,1,2011,2,18,4873.350518,47824,129,8,56,3,1,546.046853
5796,0,0,4,1,4,1,2011,2,26,5338.525632,48696,66,21,31,0,6,48.762193
5797,0,0,1,0,1,1,2011,1,24,2878.766728,79189,71,11,79,0,1,56.092247
5798,0,0,0,2,7,1,2011,1,11,8473.46358,0,116,0,8,2,8,1148.461246
5799,0,1,1,0,2,1,2011,2,5,3440.361969,23870,91,4,92,0,1,500.577875
5800,1,0,2,0,0,1,2011,2,28,17497.52201,0,73,9,94,0,2,350.4
5801,0,0,1,1,5,1,2011,2,4,2544.337548,41059,64,6,12,0,1,151.670029
5802,0,1,0,1,5,1,2011,1,6,3336.219942,19447,89,6,6,0,1,640.8
5803,0,0,1,0,2,0,2011,2,11,5206.108215,94392,65,3,89,1,8,156.18031
5804,0,1,2,0,2,1,2011,1,29,43290.49543,23203,132,21,71,0,2,1158.79311
5805,0,0,2,0,2,1,2011,2,26,4817.992644,38157,61,2,39,0,4,81.53233
5806,1,1,2,0,1,1,2011,1,8,13727.79972,0,126,12,4,0,2,604.8
5807,0,0,0,1,5,1,2011,2,5,4996.545123,99761,63,0,73,0,3,452.246664
5808,0,0,2,1,5,1,2011,1,27,7960.007541,98350,101,14,35,3,3,289.181979
5809,0,0,0,0,1,0,2011,1,2,7367.653764,25318,63,4,8,2,2,302.4
5810,0,1,1,0,1,1,2011,1,20,5632.613078,51721,139,18,98,0,1,625.282599
5811,0,0,1,0,2,0,2011,1,2,3884.8552,0,114,35,9,0,1,851.031598
5812,0,1,1,0,2,1,2011,1,4,4518.024385,0,78,7,65,3,6,374.4
5813,0,0,2,0,1,1,2011,2,7,2565.124294,68321,66,31,44,0,1,198.263056
5814,0,1,1,0,2,1,2011,2,5,15487.44072,69161,129,24,50,0,2,441.138769
5815,0,1,1,0,0,2,2011,1,2,6395.351807,72667,80,2,58,0,9,383.228397
5816,0,0,0,1,5,1,2011,2,11,8639.088723,62082,72,15,57,0,2,91.036967
5817,0,1,0,0,2,1,2011,1,4,9806.215757,0,87,15,26,0,2,626.4
5818,0,2,1,0,2,1,2011,2,26,12472.1199,36551,107,12,25,0,2,53.837271
5819,0,0,1,0,1,1,2011,1,10,5794.565797,70524,73,18,5,0,4,350.4
5820,0,0,0,1,5,1,2011,1,14,2619.027206,60477,65,12,38,0,1,139.841411
5821,1,1,0,0,1,2,2011,2,24,3731.504584,0,96,31,34,0,1,460.8
5822,0,0,0,0,2,2,2011,2,4,5421.018201,40376,69,16,46,0,8,427.874055
5823,1,1,2,0,1,1,2011,1,9,6521.368813,72608,82,26,19,3,8,393.6
5824,1,2,0,0,1,1,2011,1,31,41787.90343,46587,119,34,74,2,2,571.2
5825,0,0,0,0,2,0,2011,1,30,9613.613215,34398,61,10,18,1,2,292.8
5826,0,0,1,0,1,1,2011,2,28,4766.645359,70432,61,16,49,3,4,6.422285
5827,0,2,4,0,2,1,2011,1,1,23984.62144,79655,296,12,17,0,9,498.159874
5828,0,1,2,0,2,1,2011,2,23,7292.913911,0,98,3,70,0,8,470.4
5829,0,1,1,0,2,0,2011,2,25,21255.49606,73457,133,0,29,1,2,198.115298
5830,0,1,2,0,2,1,2011,2,3,5357.75893,0,82,7,77,0,7,393.6
5831,0,0,1,0,2,1,2011,1,19,5192.355227,23059,66,22,55,0,3,372.430947
5832,0,0,1,0,1,0,2011,2,6,7116.549068,0,66,5,46,0,2,316.8
5833,1,2,1,0,2,1,2011,1,24,11009.13049,51643,283,16,43,0,1,1358.4
5834,0,0,0,0,1,1,2011,2,14,4328.373176,72531,109,35,20,1,1,523.2
5835,0,0,2,0,2,1,2011,2,23,9419.883665,87840,118,22,42,1,3,161.590594
5836,0,0,0,0,1,1,2011,1,28,2592.928283,57563,66,7,61,0,1,316.8
5837,0,0,1,0,0,2,2011,1,17,2554.189234,0,72,16,48,2,1,345.6
5838,1,1,4,0,2,1,2011,2,1,3528.044252,31278,92,24,95,4,1,441.6
5839,0,0,2,0,2,1,2011,1,17,5340.810309,0,72,1,73,0,6,345.6
5840,0,0,0,0,1,1,2011,2,4,2449.31771,47122,62,6,77,0,1,297.6
5841,0,1,0,0,1,1,2011,2,7,5666.465804,0,77,17,54,0,9,534.228036
5842,0,0,0,1,3,1,2011,2,16,5272.703428,60260,66,14,84,0,3,328.366827
5843,0,1,2,0,1,1,2011,2,10,8672.814261,0,125,8,61,0,3,600.0
5844,0,0,0,0,2,1,2011,2,23,7679.677721,12677,101,21,18,0,9,500.633484
5845,0,1,0,1,5,0,2011,1,4,2999.338779,28564,76,17,44,0,1,364.8
5846,0,1,1,0,1,1,2011,1,31,3834.735196,41341,99,4,64,0,1,240.24432
5847,0,1,2,0,1,0,2011,1,17,33053.26869,44246,122,1,18,3,2,585.6
5848,0,0,3,0,2,0,2011,1,28,5175.28934,0,71,0,26,0,9,340.8
5849,0,1,0,0,0,2,2011,1,25,7950.570995,70610,99,2,11,0,3,240.977382
5850,0,1,0,0,0,1,2011,2,12,9935.165983,34831,124,4,34,0,3,595.2
5851,0,1,1,0,1,1,2011,2,10,7861.798596,30374,99,1,50,0,9,304.537298
5852,1,0,2,0,2,1,2011,2,5,8092.87696,50825,102,3,46,0,3,369.614729
5853,0,0,3,0,1,1,2011,1,31,5539.349243,80727,68,15,43,0,4,98.71658
5854,0,1,1,0,1,1,2011,1,6,9628.702696,71269,80,28,85,0,2,350.689559
5855,0,0,0,0,0,0,2011,2,6,5827.483965,45794,74,3,38,0,5,449.63005
5856,0,0,0,1,4,1,2011,1,4,4807.846463,99874,119,7,42,0,1,307.639408
5857,1,0,1,0,1,1,2011,2,14,2582.408525,76731,64,2,68,0,1,201.455005
5858,0,0,3,1,5,2,2011,1,6,4475.161898,73019,112,21,40,0,1,537.6
5859,0,0,3,0,0,1,2011,2,24,2399.045522,19112,62,30,32,0,1,259.006614
5860,1,1,2,1,3,0,2011,1,14,7840.165778,58414,210,7,24,2,1,1008.0
5861,0,0,1,0,2,0,2011,1,8,2378.090679,0,70,35,74,0,1,734.072654
5862,1,1,0,0,0,0,2011,1,5,3919.366722,66676,97,0,40,0,1,558.099357
5863,0,0,2,0,2,1,2011,1,6,8274.145703,69011,70,3,52,0,2,336.0
5864,0,1,1,0,1,1,2011,2,26,9538.770856,0,85,7,6,0,2,58.714775
5865,0,0,1,0,2,1,2011,2,21,5331.823882,0,71,31,70,0,3,340.8
5866,0,1,1,1,5,1,2011,2,4,4531.675269,0,126,19,39,0,1,907.2
5867,0,0,0,0,1,1,2011,1,22,3834.210713,0,112,13,13,0,1,806.4
5868,0,0,3,0,1,1,2011,2,23,2726.797356,31385,69,31,5,0,1,68.193193
5869,0,0,2,0,0,1,2011,1,23,8238.45802,68261,102,11,81,0,4,84.097896
5870,0,0,0,1,5,2,2011,2,20,4758.470236,92324,119,5,46,2,1,603.110961
5871,0,1,1,0,0,1,2011,2,2,8818.051498,0,136,31,75,4,3,1237.257917
5872,0,1,3,0,1,1,2011,2,26,24278.10167,20983,97,10,52,1,2,451.751555
5873,0,0,1,1,4,1,2011,1,11,5595.761077,68004,72,6,14,0,3,416.344082
5874,0,0,0,0,0,2,2011,2,28,2682.704812,63471,67,0,71,0,1,387.71779
5875,0,1,1,0,2,1,2011,1,5,3033.407812,27369,77,13,40,0,1,331.94306
5876,0,0,0,0,2,1,2011,1,30,4862.908979,36839,61,22,93,0,3,152.496995
5877,0,0,1,0,0,1,2011,1,31,2128.621329,0,65,19,54,2,1,312.0
5878,0,2,0,0,2,1,2011,2,1,12655.52878,26149,157,2,17,0,7,753.6
5879,0,2,0,1,5,1,2011,2,20,8556.58016,52440,109,27,58,0,3,371.206205
5880,0,2,2,0,2,1,2011,2,21,12880.74907,24571,109,21,22,0,2,523.2
5881,0,1,0,2,8,1,2011,1,17,3049.837544,0,90,14,36,0,1,432.0
5882,1,1,3,0,2,1,2011,1,16,3237.996209,60244,83,3,72,3,1,326.281835
5883,0,0,2,0,2,1,2011,2,8,5248.978048,0,72,0,45,0,4,216.700125
5884,1,2,1,0,2,1,2011,1,24,11009.13049,51643,283,16,43,0,1,1358.4
5885,0,1,0,0,2,0,2011,2,6,14267.93156,17157,123,33,15,0,2,770.746666
5886,1,0,0,0,2,1,2011,2,21,5325.724541,0,73,17,44,0,7,496.474767
5887,0,1,0,0,1,0,2011,1,20,3034.771777,17308,82,10,86,0,1,874.324338
5888,0,0,2,0,0,1,2011,1,23,8329.039004,0,118,18,9,0,3,849.6
5889,1,0,2,0,0,1,2011,2,25,2616.613903,72302,66,6,27,0,1,316.8
5890,1,0,3,0,2,1,2011,1,14,2574.020376,34990,65,23,73,0,1,42.689135
5891,0,2,2,0,2,1,2011,1,20,4004.5513,0,107,21,65,0,1,513.6
5892,0,1,1,0,2,1,2011,1,20,6051.799036,0,87,23,73,1,5,626.4
5893,0,1,1,0,1,2,2011,1,21,2839.013244,0,81,22,26,0,1,388.8
5894,0,0,2,0,0,1,2011,1,23,1994.774936,0,61,18,96,0,1,393.215919
5895,0,0,2,0,0,1,2011,1,18,11944.40399,33760,102,24,11,0,2,123.491865
5896,0,1,3,0,2,1,2011,1,19,6466.304259,0,90,3,76,0,7,144.776935
5897,0,1,0,1,3,1,2011,2,26,6746.434272,70328,84,11,32,0,6,293.227028
5898,0,1,1,2,7,1,2011,2,28,3561.035706,0,99,35,15,0,1,712.8
5899,0,0,1,1,3,1,2011,2,5,20774.02463,0,63,21,40,0,2,243.208647
5900,1,1,1,1,4,0,2011,1,28,3939.00637,60021,99,12,28,0,1,882.871945
5901,0,1,1,0,1,0,2011,1,23,8915.172898,31991,81,15,22,3,2,548.321886
5902,0,0,1,0,2,0,2011,2,16,8084.325058,20169,112,35,81,1,3,537.6
5903,0,0,2,0,1,2,2011,2,9,4502.980016,0,64,29,72,0,6,307.2
5904,0,0,0,1,5,1,2011,1,23,4877.954567,20178,69,26,52,2,6,331.2
5905,0,2,0,1,5,1,2011,1,23,8294.968932,78189,103,10,10,0,5,99.143241
5906,0,1,0,0,2,0,2011,2,4,8485.385641,0,244,10,99,0,1,1756.8
5907,0,0,2,0,2,1,2011,1,16,4740.202507,0,72,4,61,1,4,518.4
5908,1,0,0,0,0,1,2011,2,17,8564.768226,95697,107,29,29,0,9,178.006524
5909,1,0,2,0,0,1,2011,1,31,2393.915369,0,70,24,10,0,1,425.266308
5910,0,0,0,0,2,1,2011,1,6,2458.746211,0,70,20,44,0,1,504.0
5911,0,0,0,0,2,1,2011,1,9,19597.05706,64559,62,31,90,0,2,107.538749
5912,0,0,2,2,6,0,2011,2,11,21892.93859,58149,61,5,90,0,2,292.8
5913,0,1,2,0,2,0,2011,1,18,8728.456239,0,124,23,30,0,7,473.469932
5914,0,0,0,1,4,1,2011,2,19,2386.201293,70911,63,20,13,3,1,302.4
5915,0,0,0,1,5,1,2011,2,27,21892.3539,78337,62,2,88,2,2,36.285512
5916,0,0,4,1,3,0,2011,1,27,2813.50617,50397,70,34,77,0,1,350.65008
5917,0,0,3,1,4,0,2011,2,15,2996.889929,51199,74,19,52,0,1,355.2
5918,0,2,1,0,0,1,2011,1,25,4063.331688,46928,102,31,15,1,1,631.402071
5919,0,0,3,1,5,1,2011,2,11,8368.875358,23879,107,13,57,0,3,635.64283
5920,1,0,3,0,1,1,2011,1,16,4626.801093,79487,114,20,87,0,1,547.2
5921,0,0,0,0,1,1,2011,2,2,7516.786075,0,106,7,39,0,6,850.593038
5922,1,1,0,0,2,2,2011,1,15,3644.833554,82477,90,1,69,0,1,432.0
5923,1,0,3,0,2,1,2011,1,20,11981.98481,21514,62,0,59,0,2,257.248789
5924,0,0,0,0,2,1,2011,2,13,2601.810999,57231,65,35,37,0,1,305.117221
5925,0,0,0,1,3,1,2011,2,28,4654.954187,0,69,31,76,4,3,331.2
5926,0,1,1,0,2,0,2011,1,24,3579.773094,84598,89,8,7,2,1,639.267653
5927,0,0,2,1,3,2,2011,1,1,5388.023812,48895,68,16,27,0,7,325.009146
5928,0,1,0,0,2,0,2011,2,3,3705.291862,84493,92,29,19,0,1,441.6
5929,0,0,1,0,1,1,2011,1,19,8613.464001,37277,109,24,27,1,9,417.72438
5930,0,0,0,0,2,0,2011,1,9,2703.266928,0,71,6,46,0,1,497.392925
5931,0,0,2,1,5,0,2011,2,3,2511.697993,14906,66,31,0,0,1,421.632668
5932,0,0,4,0,1,1,2011,2,8,24186.24342,14710,112,25,86,0,2,537.6
5933,0,1,1,1,4,1,2011,2,16,15120.21281,20656,130,15,5,0,2,706.114237
5934,0,0,1,0,0,0,2011,2,6,13379.81103,0,194,13,83,0,3,1396.8
5935,0,0,1,0,2,1,2011,2,7,2308.692609,0,64,33,98,0,1,431.768752
5936,0,0,1,1,5,1,2011,1,12,7319.575712,57777,61,21,11,1,2,273.879927
5937,0,0,1,0,2,1,2011,1,2,26113.36,80409,74,28,72,0,2,262.984836
5938,1,0,0,2,8,1,2011,1,10,5639.941974,73168,70,21,50,0,3,425.800112
5939,0,0,1,0,1,1,2011,2,25,4715.285559,0,64,28,43,0,7,345.345026
5940,0,0,2,1,3,0,2011,1,15,2742.797845,32437,69,25,96,0,1,331.2
5941,1,1,2,0,1,0,2011,1,28,3808.122147,94903,94,3,38,0,1,451.2
5942,0,0,1,0,2,1,2011,1,20,4692.048347,82534,118,15,56,0,1,4.23752
5943,0,1,1,0,0,1,2011,2,24,4055.399126,0,121,2,18,0,1,1215.970113
5944,1,2,0,0,2,1,2011,1,31,41787.90343,46587,119,34,74,2,2,571.2
5945,0,1,1,0,1,1,2011,1,31,9800.33636,32245,124,4,58,0,8,257.502471
5946,0,0,1,0,2,1,2011,1,15,12379.56803,39886,64,34,59,1,2,290.359207
5947,0,0,2,1,3,0,2011,2,8,9705.30895,79157,61,25,45,0,2,117.781906
5948,0,0,1,0,1,1,2011,1,10,4253.283113,0,62,13,8,0,5,446.4
5949,1,0,1,1,4,1,2011,1,7,3567.503755,0,102,28,11,0,1,660.430456
5950,0,0,0,0,2,1,2011,1,23,5153.91989,0,74,22,50,0,3,532.8
5951,0,2,2,1,5,0,2011,1,18,7559.206998,0,119,33,58,1,3,964.51598
5952,0,0,2,2,8,1,2011,2,24,4194.906755,0,64,0,60,3,4,759.285255
5953,0,0,1,0,2,1,2011,2,27,2829.312319,25860,72,12,46,0,1,345.6
5954,0,1,3,0,2,0,2011,2,28,3221.788294,77882,79,17,36,0,1,379.2
5955,1,1,4,0,2,1,2011,1,18,10972.06778,24164,137,2,40,0,5,657.6
5956,0,0,2,0,2,1,2011,2,23,2430.959055,0,70,29,30,0,1,341.329847
5957,0,1,0,0,1,0,2011,2,8,3790.190029,66169,96,35,30,1,1,156.429591
5958,1,0,1,1,5,1,2011,1,21,8838.085637,82664,114,24,10,3,9,133.425609
5959,0,0,4,0,1,1,2011,1,27,20101.65141,23638,102,32,62,0,2,489.6
5960,0,1,1,0,2,0,2011,1,6,6388.21126,26436,83,0,10,0,5,398.4
5961,0,1,2,0,1,1,2011,2,18,2656.522604,0,78,23,93,1,1,374.4
5962,0,0,1,0,1,1,2011,2,25,7714.60093,13154,102,0,42,0,4,489.6
5963,0,0,3,0,1,1,2011,1,24,2704.537211,24173,70,16,96,0,1,181.468292
5964,0,0,0,1,5,1,2011,1,27,2495.464753,26689,64,34,23,0,1,424.711758
5965,0,0,1,0,2,1,2011,2,20,2498.35063,31357,63,2,88,0,1,2.016239
5966,0,0,2,0,2,2,2011,2,4,5614.587986,40417,71,34,4,1,8,130.303439
5967,0,0,0,0,1,0,2011,2,23,2089.337182,0,63,30,6,1,1,453.6
5968,0,0,0,0,2,1,2011,2,25,5137.349322,93872,64,23,6,0,6,206.495442
5969,0,0,1,0,1,1,2011,2,7,5394.913017,29853,69,8,36,0,6,76.586018
5970,0,1,2,1,3,1,2011,2,27,7341.741414,88049,92,5,38,0,8,567.065802
5971,0,0,2,0,1,1,2011,1,21,4791.081559,29111,63,3,65,0,5,302.4
5972,0,1,3,0,2,0,2011,2,4,25169.18817,37282,79,1,49,0,2,222.508607
5973,0,0,2,0,2,1,2011,2,12,2147.656911,0,62,32,45,0,1,297.6
5974,0,1,1,0,1,1,2011,2,10,9902.392683,0,133,4,58,0,8,945.169882
5975,0,1,0,1,4,2,2011,1,25,3157.742637,58248,80,17,1,0,1,134.371323
5976,0,1,0,2,7,2,2011,1,22,6269.136365,0,89,25,39,1,7,942.277602
5977,0,1,2,0,1,0,2011,1,9,10839.50749,26367,139,7,26,0,3,105.991559
5978,0,0,3,0,2,1,2011,2,10,7675.871354,89586,63,28,40,1,2,302.4
5979,0,1,0,0,1,0,2011,1,19,7035.974353,86642,87,14,12,0,9,234.057985
5980,0,1,0,1,5,2,2011,1,19,3576.705025,24959,89,19,13,0,1,640.8
5981,0,1,1,0,0,1,2011,2,11,10845.74473,27279,137,30,77,0,5,770.227699
5982,0,0,1,0,2,0,2011,2,23,2656.99458,57117,67,6,29,0,1,321.6
5983,0,1,2,0,2,0,2011,1,23,6883.665071,64600,86,22,30,0,3,168.28738
5984,0,0,2,0,2,0,2011,1,4,20314.44095,42218,180,15,38,3,2,212.130344
5985,0,1,1,1,4,2,2011,1,11,20120.56053,32869,85,4,49,0,2,117.467331
5986,0,0,3,0,1,1,2011,2,1,2547.370551,26047,64,19,39,1,1,187.903224
5987,1,0,0,0,1,1,2011,1,14,34611.37896,20090,109,10,59,0,2,523.2
5988,1,0,0,0,1,0,2011,2,3,4254.620669,11904,61,34,11,2,3,292.8
5989,0,0,0,0,1,1,2011,2,11,3659.18314,0,106,34,39,0,1,763.2
5990,0,0,1,0,2,0,2011,2,19,2577.514741,49467,65,1,96,0,1,413.695258
5991,0,0,1,0,2,1,2011,2,2,26243.85811,55705,113,8,58,0,2,149.90747
5992,0,2,1,1,4,2,2011,2,19,27064.46339,83560,113,5,76,1,2,276.048405
5993,1,0,2,0,1,1,2011,2,5,8092.87696,50825,102,3,46,0,3,369.614729
5994,0,0,4,0,1,0,2011,1,3,2691.217074,82108,67,17,63,0,1,52.804096
5995,0,0,2,1,4,1,2011,1,23,5218.343293,85721,65,12,45,0,5,312.0
5996,0,0,0,2,7,1,2011,1,1,8267.848845,59597,69,6,59,0,2,222.791933
5997,1,1,0,1,5,1,2011,1,1,5568.947534,0,79,21,53,1,7,407.440238
5998,0,0,0,1,4,0,2011,1,18,2594.809242,0,73,8,34,0,1,350.4
5999,1,0,0,0,1,2,2011,1,2,8646.504109,64125,108,3,44,0,3,369.818708
6000,0,0,0,0,2,0,2011,2,4,2423.755534,22319,63,3,41,1,1,302.4
6001,0,0,2,0,1,1,2011,2,11,2814.2088,94304,71,31,41,0,1,182.815897
6002,0,0,3,1,5,1,2011,2,23,2506.263939,17193,66,4,3,0,1,316.8
6003,0,0,0,1,3,2,2011,2,20,4424.579094,37800,112,0,77,0,1,662.715218
6004,0,2,2,0,1,1,2011,1,2,9555.169159,96269,118,2,52,0,8,58.776508
6005,1,0,2,1,3,0,2011,1,21,13869.92705,28432,118,1,59,0,2,612.300581
6006,0,0,0,0,1,0,2011,1,12,8841.77038,0,118,12,45,0,3,566.4
6007,0,0,1,0,2,1,2011,1,30,8836.030712,63909,112,24,50,0,8,206.911942
6008,1,0,1,0,2,1,2011,1,11,33473.34946,33190,106,18,95,0,2,508.8
6009,0,0,2,0,2,0,2011,2,14,5000.61936,43723,66,31,61,3,7,316.8
6010,1,0,0,1,5,1,2011,1,27,16468.22079,0,63,4,52,0,2,685.12694
6011,0,0,0,0,1,1,2011,2,3,9233.19066,42600,115,10,78,0,3,660.136987
6012,0,0,1,0,1,0,2011,1,21,2448.811216,87802,63,2,43,5,1,173.899238
6013,0,1,0,0,1,1,2011,1,5,18544.30271,34087,235,12,49,0,6,889.518521
6014,0,0,3,0,2,1,2011,2,14,5229.986897,18129,69,21,56,0,5,364.695093
6015,0,2,2,0,2,1,2011,1,1,41745.00646,45431,116,23,81,0,2,556.8
6016,0,0,1,0,2,1,2011,1,3,7531.033623,0,71,10,44,0,2,511.2
6017,0,2,0,1,4,1,2011,2,7,8024.508444,95191,101,6,15,0,3,316.111035
6018,0,1,3,0,0,1,2011,2,18,16261.16768,41671,136,15,30,0,2,570.388228
6019,0,0,0,0,2,0,2011,2,7,8022.686194,53231,101,23,26,0,3,484.8
6020,0,0,2,0,0,1,2011,1,2,2640.316068,77299,66,11,71,0,1,151.872106
6021,0,0,0,0,2,1,2011,2,12,5266.420543,93348,65,23,50,0,8,108.567965
6022,0,2,1,0,1,0,2011,2,15,3362.670123,0,107,9,96,2,1,770.4
6023,0,1,0,1,5,1,2011,2,23,2630.009217,0,78,14,23,1,1,374.4
6024,0,1,0,0,1,1,2011,2,15,6486.111674,87210,81,3,26,0,9,353.592003
6025,0,0,2,0,0,0,2011,2,22,18399.82784,0,73,33,8,0,2,525.6
6026,0,1,2,0,1,0,2011,1,20,3921.018919,62445,98,19,12,1,1,681.167228
6027,0,1,0,1,5,0,2011,1,3,9688.334578,20009,87,31,86,1,2,987.122788
6028,0,0,2,0,1,1,2011,2,16,19668.86758,0,67,20,55,1,2,482.4
6029,0,0,0,1,4,1,2011,2,22,5583.068307,57925,72,33,13,1,3,204.620759
6030,0,0,3,0,1,1,2011,1,30,8935.03414,39910,112,16,4,0,5,561.499579
6031,0,1,1,0,0,1,2011,1,1,3226.850118,83252,80,4,98,0,1,384.0
6032,0,0,2,0,0,1,2011,1,9,7492.162376,31723,62,23,53,0,2,242.628654
6033,0,2,0,0,2,1,2011,1,15,7890.597705,0,112,15,29,3,7,747.658769
6034,0,1,1,0,2,0,2011,2,15,6639.328932,72661,83,17,21,1,4,398.4
6035,0,0,2,0,2,0,2011,1,17,4328.864771,24711,62,15,11,0,6,362.989533
6036,0,0,0,1,5,1,2011,1,16,6919.016085,0,69,5,85,1,2,40.401396
6037,0,0,1,0,1,1,2011,2,26,1898.007675,0,67,15,91,3,1,413.606733
6038,0,2,1,0,2,1,2011,1,31,9587.586583,84539,119,10,71,0,4,65.428481
6039,0,1,3,0,2,0,2011,2,4,7689.700105,42677,96,5,20,0,3,1084.95655
6040,0,0,0,0,1,1,2011,1,30,7897.015071,0,72,8,54,0,2,518.4
6041,0,1,0,0,0,1,2011,1,15,24672.65531,0,76,8,77,0,2,364.8
6042,0,0,0,2,8,1,2011,1,15,7484.383041,51692,186,12,28,0,1,892.8
6043,0,0,0,0,2,2,2011,1,31,7282.967586,40858,184,10,62,0,1,883.2
6044,1,0,2,0,2,1,2011,1,28,9816.528302,37256,62,15,7,0,2,128.969729
6045,0,0,1,0,0,1,2011,1,6,5295.625697,0,74,19,71,0,3,532.8
6046,1,0,1,1,5,1,2011,1,7,12741.84754,73054,106,34,36,1,2,419.365958
6047,0,0,1,0,1,2,2011,2,10,7858.047444,20532,67,20,68,0,2,282.657499
6048,0,0,1,0,2,1,2011,2,6,2397.536652,0,66,23,1,0,1,596.494439
6049,0,1,2,0,2,2,2011,2,17,5980.846151,22946,76,18,72,0,8,377.350433
6050,0,0,1,0,2,2,2011,2,14,2513.117202,22475,64,25,40,1,1,307.2
6051,0,0,0,0,2,1,2011,2,5,9403.962744,79440,117,11,19,0,8,500.638118
6052,0,0,2,0,2,1,2011,2,20,2618.80573,0,74,2,51,0,1,470.956628
6053,0,0,3,0,1,2,2011,1,1,8139.996817,0,108,10,42,0,6,518.4
6054,0,0,0,0,0,1,2011,1,13,5227.570224,70988,65,3,82,0,7,312.0
6055,0,0,0,2,6,1,2011,1,13,2677.223462,56536,67,10,63,0,1,301.891189
6056,0,0,0,0,2,1,2011,1,3,2685.738737,45754,69,34,88,0,1,333.189774
6057,0,0,0,0,2,1,2011,1,27,5932.560456,48278,74,22,7,0,4,98.198664
6058,0,0,0,0,1,0,2011,1,9,2335.878238,22087,61,29,3,2,1,292.8
6059,0,1,0,1,4,1,2011,1,7,4811.184482,0,136,11,30,1,1,569.908338
6060,0,1,1,0,2,1,2011,2,10,3386.532195,0,92,18,79,0,1,571.593637
6061,0,0,0,1,5,1,2011,1,6,2311.211287,24400,62,13,25,0,1,297.6
6062,0,0,0,0,0,1,2011,2,18,7635.422232,0,110,0,66,0,7,1138.687583
